episode,dqn_routing_reward,dqn_bottleneck_util,spf_bottleneck_util,dqn_avg_latency,spf_avg_latency,multicast_reward,multicast_bw_saved_mbps,ddos_accuracy,ddos_false_positive
2003,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2004,-1.9010,25.40,22.81,12.40,14.30,45.2000,80.00,1.0,0.0
2005,-2.4084,47.23,43.67,10.00,14.00,45.2000,80.00,1.0,0.0
2006,-0.9279,15.20,15.20,8.00,8.00,45.2000,80.00,1.0,0.0
2007,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
2008,-1.0029,16.86,16.86,3.00,3.00,22.6000,40.00,1.0,0.0
2009,-1.1231,39.54,39.54,4.60,4.60,33.9000,60.00,1.0,0.0
2010,-0.8942,12.94,12.94,8.00,8.00,33.9000,60.00,1.0,0.0
2011,-1.9613,24.09,27.32,14.00,14.00,22.6000,40.00,1.0,0.0
2012,-0.9806,18.71,22.54,2.00,2.00,27.2000,50.00,1.0,0.0
2013,-1.1503,48.35,48.35,2.50,2.50,22.6000,40.00,1.0,0.0
2014,-2.1572,28.81,28.81,16.50,16.50,38.5000,70.00,1.0,0.0
2015,-1.1499,29.99,29.99,8.00,8.00,33.9000,60.00,1.0,0.0
2016,-2.0007,28.24,26.86,10.00,14.00,45.2000,80.00,1.0,0.0
2017,-2.2637,54.25,47.58,5.00,5.00,45.2000,80.00,1.0,0.0
2018,-197.6748,96.31,96.31,2.00,2.00,33.9000,60.00,1.0,0.0
2019,-1.1821,15.14,16.43,7.10,6.90,22.6000,40.00,1.0,0.0
2020,-0.8733,11.55,11.55,8.00,8.00,33.9000,60.00,1.0,0.0
2021,-1.4968,53.12,53.12,8.00,8.00,45.2000,80.00,1.0,0.0
2022,-75.2889,88.86,88.86,5.00,5.00,45.2000,80.00,1.0,0.0
2023,-0.8265,21.76,21.76,4.00,4.00,45.2000,80.00,1.0,0.0
2024,-1.1895,27.63,27.63,9.50,9.50,22.6000,40.00,1.0,0.0
2025,-2.4978,41.04,41.04,8.00,8.00,22.6000,40.00,1.0,0.0
2026,-0.8997,13.31,13.31,8.00,8.00,22.6000,40.00,1.0,0.0
2027,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2028,-1.1006,26.71,24.94,2.00,2.00,33.9000,60.00,1.0,0.0
2029,-1.0303,36.02,36.02,3.80,3.80,45.2000,80.00,1.0,0.0
2030,-1.9290,21.94,29.16,14.00,14.00,33.9000,60.00,1.0,0.0
2031,-1.1285,28.57,28.57,8.00,8.00,22.6000,40.00,1.0,0.0
2032,-1.4433,24.56,24.56,9.50,9.50,33.9000,60.00,1.0,0.0
2033,-1.4557,50.38,53.02,2.00,2.00,33.9000,60.00,1.0,0.0
2034,-1.7323,20.49,91.59,10.50,11.20,45.2000,80.00,1.0,0.0
2035,-1.9231,21.54,23.96,14.00,14.00,38.5000,70.00,1.0,0.0
2036,-2.1238,28.25,27.61,10.00,14.00,45.2000,80.00,1.0,0.0
2037,-1.1386,44.24,44.24,3.50,3.50,45.2000,80.00,1.0,0.0
2038,-2.6720,29.80,29.80,20.50,20.50,22.6000,40.00,1.0,0.0
2039,-2.6461,21.07,50.00,22.60,57.20,33.9000,60.00,1.0,0.0
2040,-1.1411,29.40,29.40,8.00,8.00,33.9000,60.00,1.0,0.0
2041,-1.2515,36.77,36.77,8.00,8.00,33.9000,60.00,1.0,0.0
2042,-0.6634,17.56,17.56,2.00,2.00,45.2000,80.00,1.0,0.0
2043,-0.7674,19.49,19.49,3.50,3.50,33.9000,60.00,1.0,0.0
2044,-0.9195,21.30,21.30,6.00,6.00,22.6000,40.00,1.0,0.0
2045,-2.4913,52.75,45.51,10.00,14.00,33.9000,60.00,1.0,0.0
2046,-2.0264,28.43,29.92,14.00,14.00,22.6000,40.00,1.0,0.0
2047,-0.8573,27.16,27.16,3.00,3.00,22.6000,40.00,1.0,0.0
2048,-1.1383,29.22,29.22,2.00,2.00,45.2000,80.00,1.0,0.0
2049,-2.1734,46.23,46.23,17.60,17.60,33.9000,60.00,1.0,0.0
2050,-2.0237,28.25,27.77,14.00,14.00,22.6000,40.00,1.0,0.0
2051,-0.8708,11.39,11.39,8.00,8.00,22.6000,40.00,1.0,0.0
2052,-1.0312,22.08,22.08,2.00,2.00,38.5000,70.00,1.0,0.0
2053,-1.5008,51.72,51.72,8.50,8.50,27.2000,50.00,1.0,0.0
2054,-0.9362,19.41,19.41,6.90,6.90,27.2000,50.00,1.0,0.0
2055,-1.9729,24.86,16.71,14.00,14.00,22.6000,40.00,1.0,0.0
2056,-0.9181,14.54,14.54,8.00,8.00,33.9000,60.00,1.0,0.0
2057,-1.1546,43.64,43.64,4.00,4.00,22.6000,40.00,1.0,0.0
2058,-92.0609,90.86,90.86,5.00,5.00,45.2000,80.00,1.0,0.0
2059,-1.7237,25.25,25.25,14.90,14.90,33.9000,60.00,1.0,0.0
2060,-2.1188,27.92,27.32,10.00,14.00,45.2000,80.00,1.0,0.0
2061,-1.4534,50.22,50.22,8.00,8.00,22.6000,40.00,1.0,0.0
2062,-3.4485,28.23,90.84,24.50,13.50,33.9000,60.00,1.0,0.0
2063,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2064,-1.3332,21.54,21.54,8.20,8.20,33.9000,60.00,1.0,0.0
2065,-1.5040,53.60,53.60,8.00,8.00,45.2000,80.00,1.0,0.0
2066,-1.9691,24.61,24.61,14.00,14.00,22.6000,40.00,1.0,0.0
2067,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2068,-1.0594,23.96,29.67,2.00,2.00,45.2000,80.00,1.0,0.0
2069,-1.3683,47.22,47.22,7.20,7.20,33.9000,60.00,1.0,0.0
2070,-0.9289,15.26,15.26,8.00,8.00,45.2000,80.00,1.0,0.0
2071,-0.8638,10.92,10.92,8.00,8.00,38.5000,70.00,1.0,0.0
2072,-1.8409,26.06,22.07,5.00,5.00,27.2000,50.00,1.0,0.0
2073,-2.2382,52.55,47.29,5.00,5.00,22.6000,40.00,1.0,0.0
2074,-1.4673,23.16,23.16,10.40,10.40,27.2000,50.00,1.0,0.0
2075,-1.9959,26.39,26.39,14.00,14.00,38.5000,70.00,1.0,0.0
2076,-2.0779,25.20,22.02,10.00,14.00,45.2000,80.00,1.0,0.0
2077,-1.2521,36.81,50.41,2.00,2.00,45.2000,80.00,1.0,0.0
2078,-0.6934,19.56,19.56,2.00,2.00,22.6000,40.00,1.0,0.0
2079,-2.3275,25.83,27.24,20.80,17.80,22.6000,40.00,1.0,0.0
2080,-0.9306,15.38,15.38,8.00,8.00,22.6000,40.00,1.0,0.0
2081,-2.3790,45.27,45.01,10.00,14.00,22.6000,40.00,1.0,0.0
2082,-2.9342,22.28,93.47,22.00,14.00,33.9000,60.00,1.0,0.0
2083,-3.3234,29.90,50.00,21.50,100.00,33.9000,60.00,1.0,0.0
2084,-1.4082,20.54,20.54,10.00,10.00,33.9000,60.00,1.0,0.0
2085,-1.3161,41.07,41.07,8.00,8.00,22.6000,40.00,1.0,0.0
2086,-1.9900,26.00,27.46,14.00,14.00,45.2000,80.00,1.0,0.0
2087,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
2088,-1.7448,22.99,22.99,10.00,10.00,33.9000,60.00,1.0,0.0
2089,-1.3481,41.87,41.87,8.40,8.40,22.6000,40.00,1.0,0.0
2090,-0.9607,17.38,17.38,8.00,8.00,22.6000,40.00,1.0,0.0
2091,-1.0771,25.14,25.14,8.00,8.00,38.5000,70.00,1.0,0.0
2092,-2.4414,29.43,22.38,16.00,17.00,38.5000,70.00,1.0,0.0
2093,-1.7780,53.54,53.54,7.50,7.50,22.6000,40.00,1.0,0.0
2094,-1.6260,20.07,20.07,14.50,14.50,38.5000,70.00,1.0,0.0
2095,-1.1425,29.50,29.50,8.00,8.00,22.6000,40.00,1.0,0.0
2096,-2.1368,29.12,22.03,10.00,14.00,33.9000,60.00,1.0,0.0
2097,-1.9338,42.25,42.25,14.00,14.00,22.6000,40.00,1.0,0.0
2098,-2.6622,29.15,29.15,20.50,20.50,22.6000,40.00,1.0,0.0
2099,-1.8965,19.10,19.10,14.20,14.20,45.2000,80.00,1.0,0.0
2100,-2.1451,29.67,21.84,10.00,14.00,45.2000,80.00,1.0,0.0
2101,-1.4724,51.49,51.49,8.00,8.00,33.9000,60.00,1.0,0.0
2102,-1.8845,25.63,25.63,12.00,12.00,45.2000,80.00,1.0,0.0
2103,-0.9412,26.08,26.08,5.00,5.00,45.2000,80.00,1.0,0.0
2104,-1.6363,15.75,15.75,16.00,16.00,45.2000,80.00,1.0,0.0
2105,-1.4806,52.04,52.04,8.00,8.00,33.9000,60.00,1.0,0.0
2106,-1.9953,26.35,21.19,14.00,14.00,33.9000,60.00,1.0,0.0
2107,-0.8285,21.90,21.90,4.00,4.00,33.9000,60.00,1.0,0.0
2108,-1.0131,20.88,21.48,2.00,2.00,45.2000,80.00,1.0,0.0
2109,-2.4549,52.33,52.33,15.40,15.40,45.2000,80.00,1.0,0.0
2110,-1.0873,25.82,25.82,8.00,8.00,22.6000,40.00,1.0,0.0
2111,-2.0209,28.06,28.06,14.00,14.00,33.9000,60.00,1.0,0.0
2112,-1.1090,27.27,27.29,2.00,2.00,33.9000,60.00,1.0,0.0
2113,-1.3494,43.29,54.63,2.00,2.00,33.9000,60.00,1.0,0.0
2114,-2.2142,28.28,93.01,17.80,18.30,33.9000,60.00,1.0,0.0
2115,-1.9900,26.00,26.00,14.00,14.00,27.2000,50.00,1.0,0.0
2116,-0.9991,19.94,19.94,8.00,8.00,22.6000,40.00,1.0,0.0
2117,-1.2019,50.13,50.13,3.00,3.00,22.6000,40.00,1.0,0.0
2118,-229.2000,97.01,97.01,5.00,5.00,33.9000,60.00,1.0,0.0
2119,-2.2911,26.74,50.00,19.80,50.00,33.9000,60.00,1.0,0.0
2120,-2.1248,28.32,26.89,10.00,14.00,22.6000,40.00,1.0,0.0
2121,-1.2933,39.55,39.55,8.00,8.00,45.2000,80.00,1.0,0.0
2122,-0.5901,12.67,12.67,2.00,2.00,22.6000,40.00,1.0,0.0
2123,-2.2210,28.07,50.00,12.00,78.50,33.9000,60.00,1.0,0.0
2124,-0.8115,19.77,19.77,4.30,4.30,33.9000,60.00,1.0,0.0
2125,-2.4262,48.41,48.84,10.00,14.00,45.2000,80.00,1.0,0.0
2126,-1.9478,23.18,23.18,14.00,14.00,33.9000,60.00,1.0,0.0
2127,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
2128,-2.0106,24.04,24.04,15.00,15.00,22.6000,40.00,1.0,0.0
2129,-1.3866,42.11,42.11,9.10,9.10,33.9000,60.00,1.0,0.0
2130,-2.0309,28.73,28.43,14.00,14.00,22.6000,40.00,1.0,0.0
2131,-1.9213,21.42,21.42,14.00,14.00,27.2000,50.00,1.0,0.0
2132,-1.8932,29.54,29.54,5.00,5.00,38.5000,70.00,1.0,0.0
2133,-2.3101,54.01,54.01,12.00,12.00,38.5000,70.00,1.0,0.0
2134,-2.6944,29.63,89.79,21.00,20.10,27.2000,50.00,1.0,0.0
2135,-0.9280,15.20,15.20,8.00,8.00,22.6000,40.00,1.0,0.0
2136,-2.1013,26.75,26.75,10.00,14.00,22.6000,40.00,1.0,0.0
2137,-2.4997,46.65,53.12,12.00,13.50,33.9000,60.00,1.0,0.0
2138,-1.5130,29.20,29.20,9.50,9.50,45.2000,80.00,1.0,0.0
2139,-1.6214,15.43,16.14,9.80,11.00,33.9000,60.00,1.0,0.0
2140,-0.8529,10.19,10.19,8.00,8.00,22.6000,40.00,1.0,0.0
2141,-2.4408,49.38,46.54,10.00,14.00,45.2000,80.00,1.0,0.0
2142,-0.8424,29.49,29.49,2.00,2.00,22.6000,40.00,1.0,0.0
2143,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2144,-1.3818,26.45,27.19,7.70,6.50,22.6000,40.00,1.0,0.0
2145,-1.2664,37.76,37.76,8.00,8.00,22.6000,40.00,1.0,0.0
2146,-2.0355,29.03,18.04,14.00,14.00,45.2000,80.00,1.0,0.0
2147,-0.6679,11.19,11.19,4.00,4.00,33.9000,60.00,1.0,0.0
2148,-1.8783,28.55,29.28,5.00,5.00,33.9000,60.00,1.0,0.0
2149,-1.2061,51.74,51.74,2.60,2.60,22.6000,40.00,1.0,0.0
2150,-1.0419,22.79,22.79,8.00,8.00,33.9000,60.00,1.0,0.0
2151,-1.0427,22.84,22.84,8.00,8.00,22.6000,40.00,1.0,0.0
2152,-1.6839,15.60,27.60,5.00,5.00,38.5000,70.00,1.0,0.0
2153,-1.1414,37.76,37.76,5.50,5.50,22.6000,40.00,1.0,0.0
2154,-1.2357,21.71,21.71,6.20,6.20,27.2000,50.00,1.0,0.0
2155,-0.9520,16.80,16.80,8.00,8.00,22.6000,40.00,1.0,0.0
2156,-0.8828,12.19,12.19,8.00,8.00,45.2000,80.00,1.0,0.0
2157,-1.4188,47.92,38.39,2.00,2.00,45.2000,80.00,1.0,0.0
2158,-83.3692,89.90,89.90,5.00,5.00,33.9000,60.00,1.0,0.0
2159,-0.8693,16.29,16.29,6.50,6.50,22.6000,40.00,1.0,0.0
2160,-0.9114,14.09,14.09,8.00,8.00,45.2000,80.00,1.0,0.0
2161,-2.2596,43.97,44.44,14.00,14.00,33.9000,60.00,1.0,0.0
2162,-0.8066,22.11,22.11,3.50,3.50,45.2000,80.00,1.0,0.0
2163,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2164,-1.9240,22.94,19.82,13.60,23.00,33.9000,60.00,1.0,0.0
2165,-1.5065,53.76,53.76,8.00,8.00,22.6000,40.00,1.0,0.0
2166,-2.0389,29.26,15.85,14.00,14.00,33.9000,60.00,1.0,0.0
2167,-1.6611,24.07,24.07,14.00,14.00,33.9000,60.00,1.0,0.0
2168,-1.4027,23.51,23.51,9.00,9.00,45.2000,80.00,1.0,0.0
2169,-1.7827,54.51,54.51,7.30,7.30,45.2000,80.00,1.0,0.0
2170,-2.0460,29.74,17.42,14.00,14.00,33.9000,60.00,1.0,0.0
2171,-1.0742,24.95,24.95,8.00,8.00,22.6000,40.00,1.0,0.0
2172,-1.0516,23.44,15.26,2.00,2.00,27.2000,50.00,1.0,0.0
2173,-1.4577,50.51,41.33,2.00,2.00,27.2000,50.00,1.0,0.0
2174,-0.8152,20.68,20.68,4.10,4.10,27.2000,50.00,1.0,0.0
2175,-0.9479,16.52,16.52,8.00,8.00,38.5000,70.00,1.0,0.0
2176,-1.0260,21.73,21.73,8.00,8.00,22.6000,40.00,1.0,0.0
2177,-1.1327,45.51,45.51,3.00,3.00,45.2000,80.00,1.0,0.0
2178,-194.8034,96.23,96.23,2.00,2.00,45.2000,80.00,1.0,0.0
2179,-1.5530,22.20,26.36,12.40,17.80,45.2000,80.00,1.0,0.0
2180,-0.9806,18.71,18.71,8.00,8.00,22.6000,40.00,1.0,0.0
2181,-2.3992,46.62,50.25,10.00,14.00,22.6000,40.00,1.0,0.0
2182,-225.1964,96.93,96.93,5.00,5.00,22.6000,40.00,1.0,0.0
2183,-3.8500,50.00,50.00,50.00,50.00,33.9000,60.00,1.0,0.0
2184,-0.9135,12.57,12.57,8.50,8.50,33.9000,60.00,1.0,0.0
2185,-1.4233,48.22,48.22,8.00,8.00,22.6000,40.00,1.0,0.0
2186,-1.9572,23.81,25.61,14.00,14.00,45.2000,80.00,1.0,0.0
2187,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
2188,-1.0708,24.72,26.86,2.00,2.00,33.9000,60.00,1.0,0.0
2189,-1.0390,38.60,38.60,3.20,3.20,33.9000,60.00,1.0,0.0
2190,-0.9517,16.78,16.78,8.00,8.00,45.2000,80.00,1.0,0.0
2191,-2.0037,26.92,26.92,14.00,14.00,22.6000,40.00,1.0,0.0
2192,-1.3002,21.68,21.68,7.50,7.50,38.5000,70.00,1.0,0.0
2193,-2.2250,51.66,53.73,5.00,5.00,27.2000,50.00,1.0,0.0
2194,-1.0283,17.55,17.55,9.30,9.30,38.5000,70.00,1.0,0.0
2195,-0.9969,19.80,19.80,8.00,8.00,33.9000,60.00,1.0,0.0
2196,-1.9788,25.25,25.25,14.00,14.00,33.9000,60.00,1.0,0.0
2197,-1.8169,51.13,51.13,9.00,9.00,22.6000,40.00,1.0,0.0
2198,-1.1972,24.81,24.81,4.50,4.50,45.2000,80.00,1.0,0.0
2199,-1.0072,18.14,18.14,8.70,8.70,22.6000,40.00,1.0,0.0
2200,-1.0577,23.85,23.85,8.00,8.00,33.9000,60.00,1.0,0.0
2201,-1.4864,52.43,52.43,8.00,8.00,45.2000,80.00,1.0,0.0
2202,-1.9495,24.96,24.96,13.50,13.50,22.6000,40.00,1.0,0.0
2203,-3.8500,50.00,50.00,50.00,50.00,45.2000,80.00,1.0,0.0
2204,-0.7784,19.23,19.23,3.80,3.80,33.9000,60.00,1.0,0.0
2205,-1.4255,48.37,48.37,8.00,8.00,22.6000,40.00,1.0,0.0
2206,-0.8766,11.77,11.77,8.00,8.00,22.6000,40.00,1.0,0.0
2207,-1.1529,15.20,15.20,6.50,6.50,22.6000,40.00,1.0,0.0
2208,-2.3072,20.48,22.50,16.00,16.50,45.2000,80.00,1.0,0.0
2209,-1.6819,50.13,51.10,6.60,9.40,33.9000,60.00,1.0,0.0
2210,-1.9910,26.07,26.07,14.00,14.00,22.6000,40.00,1.0,0.0
2211,-0.9402,16.01,16.01,8.00,8.00,27.2000,50.00,1.0,0.0
2212,-2.6596,28.97,28.97,20.50,20.50,38.5000,70.00,1.0,0.0
2213,-2.3726,53.17,53.17,13.50,13.50,27.2000,50.00,1.0,0.0
2214,-1.1762,28.08,28.08,9.10,9.10,38.5000,70.00,1.0,0.0
2215,-1.9979,26.53,26.53,14.00,14.00,38.5000,70.00,1.0,0.0
2216,-1.9768,25.12,24.98,14.00,14.00,45.2000,80.00,1.0,0.0
2217,-1.4722,51.48,39.02,2.00,2.00,45.2000,80.00,1.0,0.0
2218,-90.9314,90.82,89.97,2.00,2.00,45.2000,80.00,1.0,0.0
2219,-2.7552,28.35,50.00,22.60,59.10,33.9000,60.00,1.0,0.0
2220,-1.8967,19.78,27.84,14.00,14.00,22.6000,40.00,1.0,0.0
2221,-2.3967,53.11,54.93,14.00,14.00,45.2000,80.00,1.0,0.0
2222,-162.8334,95.22,95.22,2.00,2.00,45.2000,80.00,1.0,0.0
2223,-2.0114,29.09,29.09,13.50,13.50,22.6000,40.00,1.0,0.0
2224,-1.5409,24.06,24.06,11.60,11.60,45.2000,80.00,1.0,0.0
2225,-2.2297,41.98,51.29,14.00,14.00,33.9000,60.00,1.0,0.0
2226,-1.0324,22.16,22.16,8.00,8.00,45.2000,80.00,1.0,0.0
2227,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
2228,-0.8603,10.69,28.64,2.00,2.00,33.9000,60.00,1.0,0.0
2229,-1.2678,53.19,53.19,3.40,3.40,45.2000,80.00,1.0,0.0
2230,-0.8794,11.96,11.96,8.00,8.00,33.9000,60.00,1.0,0.0
2231,-0.9250,15.00,15.00,8.00,8.00,27.2000,50.00,1.0,0.0
2232,-1.7153,17.69,17.69,5.00,5.00,38.5000,70.00,1.0,0.0
2233,-1.4319,48.79,54.89,2.00,2.00,38.5000,70.00,1.0,0.0
2234,-1.5119,23.13,23.13,11.30,11.30,22.6000,40.00,1.0,0.0
2235,-0.9971,19.80,19.80,8.00,8.00,33.9000,60.00,1.0,0.0
2236,-1.1035,26.90,26.90,8.00,8.00,45.2000,80.00,1.0,0.0
2237,-3.7090,51.25,51.25,3.00,3.00,45.2000,80.00,1.0,0.0
2238,-2.6554,28.69,28.50,20.50,15.00,33.9000,60.00,1.0,0.0
2239,-1.4479,20.53,20.53,10.80,10.80,22.6000,40.00,1.0,0.0
2240,-2.0052,26.99,24.21,10.00,14.00,22.6000,40.00,1.0,0.0
2241,-1.4594,50.63,50.63,8.00,8.00,45.2000,80.00,1.0,0.0
2242,-203.8049,96.46,96.46,2.00,2.00,22.6000,40.00,1.0,0.0
2243,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2244,-1.0331,23.87,23.87,7.50,7.50,22.6000,40.00,1.0,0.0
2245,-2.4830,52.20,47.33,10.00,14.00,45.2000,80.00,1.0,0.0
2246,-0.9588,17.25,17.25,8.00,8.00,45.2000,80.00,1.0,0.0
2247,-1.1626,27.51,26.76,3.00,3.00,45.2000,80.00,1.0,0.0
2248,-1.0758,25.05,28.75,2.00,2.00,22.6000,40.00,1.0,0.0
2249,-1.9002,53.68,49.32,9.90,10.80,45.2000,80.00,1.0,0.0
2250,-0.9504,16.69,16.69,8.00,8.00,22.6000,40.00,1.0,0.0
2251,-1.8901,19.34,29.43,14.00,14.00,33.9000,60.00,1.0,0.0
2252,-1.5065,28.77,28.77,9.50,9.50,33.9000,60.00,1.0,0.0
2253,-1.3334,42.23,39.74,2.00,2.00,33.9000,60.00,1.0,0.0
2254,-0.9789,27.92,27.92,5.20,5.20,45.2000,80.00,1.0,0.0
2255,-1.9824,25.50,27.74,14.00,14.00,38.5000,70.00,1.0,0.0
2256,-2.1031,26.87,18.40,10.00,14.00,22.6000,40.00,1.0,0.0
2257,-2.3018,43.45,43.45,15.00,15.00,45.2000,80.00,1.0,0.0
2258,-80.7281,89.68,89.68,2.00,2.00,33.9000,60.00,1.0,0.0
2259,-2.4463,25.76,50.00,17.20,50.00,45.2000,80.00,1.0,0.0
2260,-0.8657,11.04,11.04,8.00,8.00,22.6000,40.00,1.0,0.0
2261,-2.5024,53.49,54.50,10.00,14.00,45.2000,80.00,1.0,0.0
2262,-1.1363,25.75,25.75,3.00,3.00,33.9000,60.00,1.0,0.0
2263,-1.3498,28.32,28.32,6.50,6.50,45.2000,80.00,1.0,0.0
2264,-1.5519,26.13,26.13,11.20,11.20,22.6000,40.00,1.0,0.0
2265,-2.4648,50.99,48.37,10.00,14.00,45.2000,80.00,1.0,0.0
2266,-1.0231,21.54,21.54,8.00,8.00,22.6000,40.00,1.0,0.0
2267,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
2268,-1.0072,17.14,25.01,3.00,3.00,33.9000,60.00,1.0,0.0
2269,-1.9225,41.50,41.50,14.00,14.00,22.6000,40.00,1.0,0.0
2270,-1.9235,21.56,21.56,14.00,14.00,33.9000,60.00,1.0,0.0
2271,-2.0496,29.97,28.17,14.00,14.00,33.9000,60.00,1.0,0.0
2272,-1.0505,23.36,29.94,2.00,2.00,38.5000,70.00,1.0,0.0
2273,-1.2140,54.27,54.27,2.00,2.00,38.5000,70.00,1.0,0.0
2274,-1.5933,21.55,21.55,13.40,13.40,22.6000,40.00,1.0,0.0
2275,-0.9124,14.16,14.16,8.00,8.00,45.2000,80.00,1.0,0.0
2276,-0.9482,16.54,16.54,8.00,8.00,45.2000,80.00,1.0,0.0
2277,-1.3096,40.64,45.23,2.00,2.00,33.9000,60.00,1.0,0.0
2278,-1.3669,29.46,29.46,6.50,6.50,45.2000,80.00,1.0,0.0
2279,-2.7880,22.20,50.00,25.10,79.30,33.9000,60.00,1.0,0.0
2280,-2.1305,28.70,22.74,10.00,14.00,22.6000,40.00,1.0,0.0
2281,-2.4782,51.88,51.34,10.00,14.00,45.2000,80.00,1.0,0.0
2282,-1.8478,21.52,26.93,12.50,11.00,22.6000,40.00,1.0,0.0
2283,-4.6000,50.00,50.00,53.00,53.00,45.2000,80.00,1.0,0.0
2284,-1.3586,26.24,26.24,7.30,7.30,22.6000,40.00,1.0,0.0
2285,-2.4740,51.60,51.60,10.00,14.00,22.6000,40.00,1.0,0.0
2286,-0.9100,14.00,14.00,8.00,8.00,33.9000,60.00,1.0,0.0
2287,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
2288,-2.1198,26.32,26.32,16.50,16.50,22.6000,40.00,1.0,0.0
2289,-1.7454,45.36,46.95,9.30,2.20,45.2000,80.00,1.0,0.0
2290,-0.8863,12.42,12.42,8.00,8.00,45.2000,80.00,1.0,0.0
2291,-0.9995,19.97,19.97,8.00,8.00,22.6000,40.00,1.0,0.0
2292,-1.8792,28.61,24.68,5.00,5.00,22.6000,40.00,1.0,0.0
2293,-2.2222,51.48,50.76,5.00,5.00,33.9000,60.00,1.0,0.0
2294,-2.2710,29.07,29.07,18.70,18.70,45.2000,80.00,1.0,0.0
2295,-1.0387,22.58,22.58,8.00,8.00,33.9000,60.00,1.0,0.0
2296,-1.1402,29.35,29.35,8.00,8.00,22.6000,40.00,1.0,0.0
2297,-3.3451,49.67,49.67,22.00,22.00,45.2000,80.00,1.0,0.0
2298,-79.0931,89.38,94.29,4.00,2.00,33.9000,60.00,1.0,0.0
2299,-2.6270,23.14,50.00,21.60,75.00,33.9000,60.00,1.0,0.0
2300,-1.9297,21.98,21.98,14.00,14.00,45.2000,80.00,1.0,0.0
2301,-2.3648,50.98,50.98,14.00,14.00,33.9000,60.00,1.0,0.0
2302,-87.4736,90.29,91.21,8.00,5.00,45.2000,80.00,1.0,0.0
2303,-3.8500,50.00,50.00,50.00,50.00,45.2000,80.00,1.0,0.0
2304,-1.3179,26.19,26.19,6.50,6.50,33.9000,60.00,1.0,0.0
2305,-1.3083,40.55,40.55,8.00,8.00,22.6000,40.00,1.0,0.0
2306,-0.8594,10.63,10.63,8.00,8.00,45.2000,80.00,1.0,0.0
2307,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
2308,-0.7726,14.84,14.84,5.00,5.00,45.2000,80.00,1.0,0.0
2309,-1.2914,37.76,37.76,8.50,8.50,33.9000,60.00,1.0,0.0
2310,-0.9566,17.11,17.11,8.00,8.00,22.6000,40.00,1.0,0.0
2311,-0.8948,12.98,12.98,8.00,8.00,38.5000,70.00,1.0,0.0
2312,-1.0198,21.32,24.63,2.00,2.00,27.2000,50.00,1.0,0.0
2313,-2.4663,54.42,54.42,15.00,15.00,38.5000,70.00,1.0,0.0
2314,-2.1017,29.45,29.45,15.20,15.20,38.5000,70.00,1.0,0.0
2315,-1.1452,29.68,29.68,8.00,8.00,27.2000,50.00,1.0,0.0
2316,-2.1390,29.27,27.45,10.00,14.00,22.6000,40.00,1.0,0.0
2317,-2.2643,54.29,46.94,5.00,5.00,45.2000,80.00,1.0,0.0
2318,-2.0410,16.07,16.07,18.00,18.00,33.9000,60.00,1.0,0.0
2319,-1.4795,22.30,22.30,10.90,10.90,45.2000,80.00,1.0,0.0
2320,-2.1484,29.89,29.89,10.00,14.00,33.9000,60.00,1.0,0.0
2321,-2.4934,52.89,51.73,10.00,14.00,45.2000,80.00,1.0,0.0
2322,-1.9844,27.29,27.29,13.50,13.50,45.2000,80.00,1.0,0.0
2323,-1.1516,26.77,17.82,3.00,3.00,45.2000,80.00,1.0,0.0
2324,-1.2987,26.58,23.80,6.00,9.20,45.2000,80.00,1.0,0.0
2325,-2.4556,50.37,50.37,10.00,14.00,45.2000,80.00,1.0,0.0
2326,-1.9271,21.80,21.80,14.00,14.00,22.6000,40.00,1.0,0.0
2327,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
2328,-0.8684,17.89,17.89,6.00,6.00,22.6000,40.00,1.0,0.0
2329,-1.0824,35.82,35.82,4.90,4.90,22.6000,40.00,1.0,0.0
2330,-1.0718,24.79,24.79,8.00,8.00,45.2000,80.00,1.0,0.0
2331,-0.8807,12.05,12.05,8.00,8.00,22.6000,40.00,1.0,0.0
2332,-1.8160,24.40,26.41,5.00,5.00,38.5000,70.00,1.0,0.0
2333,-1.4195,47.97,50.43,2.00,2.00,27.2000,50.00,1.0,0.0
