episode,reward,loss,dqn_bottleneck,spf_bottleneck,latency_ms,jitter_ms,loss_pct,epsilon
1649,1.9641,22.6885,41.49,41.49,35.61,6.115,0.021,0.423
1650,8.5516,79.7769,40.4,93.64,4.7,1.279,0.02,0.423
1651,-20.5192,12.5645,73.06,92.1,174.24,156.736,0.248,0.423
1652,3.6407,24.1577,34.49,34.49,6.01,1.191,0.017,0.423
1653,6.3752,318.212,41.45,88.4,60.64,10.459,0.021,0.423
1654,6.7556,64.7167,42.99,90.86,46.98,8.253,0.021,0.422
1655,7.9541,10.8994,42.05,90.86,4.12,1.265,0.021,0.422
1656,-113.026,23.1694,87.79,58.53,403.09,908.713,9.556,0.422
1657,7.886,65.4795,41.78,91.82,10.15,2.77,0.021,0.422
1658,-6.8554,46.9419,43.66,24.79,55.36,10.876,0.022,0.422
1659,5.8948,38.1268,45.47,85.99,35.32,7.428,0.023,0.421
1660,8.5579,13.2597,36.07,87.59,3.65,1.035,0.018,0.421
1661,-9.9074,87.119,58.21,54.51,88.99,34.579,0.029,0.421
1662,-428.3091,47.3485,100.0,96.2,533.02,1200.697,30.05,0.421
1663,-9.7416,574.74,42.98,26.83,69.09,12.873,0.021,0.421
1664,-2854.3876,26.8555,100.0,100.0,4073.8,9167.459,30.05,0.421
1665,7.5106,15.7045,41.29,86.19,4.55,1.294,0.021,0.42
1666,3.0489,20.5397,46.08,46.08,15.26,3.405,0.023,0.42
1667,3.297,31.1926,40.39,40.39,10.76,2.725,0.02,0.42
1668,1.7028,28.3226,39.84,39.84,41.59,6.337,0.02,0.42
1669,3.5914,40.0643,44.29,44.29,6.69,1.41,0.022,0.42
1670,3.7021,15.5814,41.14,41.14,4.3,1.257,0.021,0.419
1671,-41.573,20.1021,77.23,94.06,238.92,283.069,1.362,0.419
1672,3.2059,126.0218,44.58,44.58,11.65,3.28,0.022,0.419
1673,-4.6339,23.3167,42.49,28.32,52.85,9.915,0.021,0.419
1674,2.5825,40.0421,41.62,41.62,24.6,4.335,0.021,0.419
1675,-422.604,43.5129,100.0,93.27,524.88,1181.68,30.05,0.418
1676,5.4762,29.0818,52.37,92.22,24.77,7.817,0.026,0.418
1677,-635.801,41.5971,100.0,100.0,787.32,1772.17,30.05,0.418
1678,3.0624,86.3266,28.77,28.77,19.18,1.703,0.014,0.418
1679,-3.755,48.6668,38.21,20.74,42.55,6.273,0.019,0.418
1680,3.7278,23.8675,39.39,39.39,3.93,1.152,0.02,0.417
1681,0.8214,24.1931,56.61,82.81,76.34,26.772,0.028,0.417
1682,3.2989,14.518,40.09,40.09,10.78,2.701,0.02,0.417
1683,3.4904,77.2134,39.32,39.32,9.22,1.407,0.02,0.417
1684,2.2952,9.8147,38.92,38.92,30.59,4.813,0.019,0.417
1685,7.838,41.3981,46.38,96.09,4.88,1.58,0.023,0.416
1686,-95.5794,12.1938,83.98,95.53,299.38,594.321,5.639,0.416
1687,10.9702,68.2881,28.83,97.92,5.1,0.968,0.014,0.416
1688,7.6187,56.6816,41.36,97.27,52.72,9.37,0.021,0.416
1689,-547.1225,15.6934,100.0,100.0,656.1,1476.575,30.05,0.416
1690,9.167,22.0338,39.14,96.93,4.05,1.158,0.02,0.416
1691,-1167.242,15.9596,100.0,100.0,1574.64,3543.64,30.05,0.415
1692,9.3257,18.532,36.19,95.74,9.85,2.31,0.018,0.415
1693,-740.4165,48.7063,100.0,27.64,2673.22,6017.553,30.05,0.415
1694,-5.3106,137.9644,36.85,22.82,35.79,5.213,0.018,0.415
1695,3.6959,14.6084,40.86,40.86,4.44,1.264,0.02,0.415
1696,-36.006,87.3726,69.37,69.37,148.34,106.957,0.035,0.414
1697,0.4616,24.0011,43.82,28.23,7.16,1.802,0.022,0.414
1698,8.4237,39.5906,36.48,95.1,53.5,7.493,0.018,0.414
1699,7.6563,335.8313,39.05,89.45,31.82,5.332,0.02,0.414
1700,0.6669,13.3238,41.18,23.76,4.18,1.242,0.021,0.414
1701,1.6548,34.9117,48.32,48.32,37.13,8.6,0.024,0.413
1702,8.3925,24.387,40.56,95.8,14.38,3.891,0.02,0.413
1703,6.3395,23.5272,45.49,92.85,47.92,9.934,0.023,0.413
1704,3.0924,25.3397,43.73,43.73,15.78,2.764,0.022,0.413
1705,-422.604,12.7796,100.0,95.8,524.88,1181.68,30.05,0.413
1706,-9.1478,44.9458,62.14,62.14,42.8,19.989,0.031,0.412
1707,0.1025,50.1317,43.09,25.65,11.71,3.119,0.022,0.412
1708,4.9091,17.1294,44.69,87.51,79.4,16.052,0.022,0.412
1709,-6.2028,35.1747,41.31,13.59,47.99,8.031,0.021,0.412
1710,-458.654,28.2565,100.0,100.0,524.88,1181.68,30.05,0.412
1711,1.8853,48.8257,61.62,85.48,33.8,16.445,0.031,0.411
1712,3.1806,8.0845,46.31,46.31,11.72,3.507,0.023,0.411
1713,-1145.1545,17.9312,100.0,25.04,4163.43,9369.828,30.05,0.411
1714,-1.5255,18.1605,37.81,37.81,38.95,5.778,0.019,0.411
1715,-422.604,3.5037,100.0,97.51,524.88,1181.68,30.05,0.411
1716,-1167.242,14.8695,100.0,100.0,1574.64,3543.64,30.05,0.411
1717,-462.748,80.5681,100.0,100.0,530.63,1195.327,30.05,0.41
1718,-672.8827,26.1452,100.0,10.9,2424.01,5456.822,30.05,0.41
1719,-1.9135,17.2647,42.83,42.83,28.07,5.101,0.021,0.41
1720,8.556,9.4617,35.12,86.29,3.7,1.017,0.018,0.41
1721,-39.2292,24.3696,71.53,71.53,141.48,116.501,0.093,0.41
1722,3.2776,28.7612,41.35,41.35,10.96,2.838,0.021,0.409
1723,1.9103,36.3206,37.9,37.9,38.68,5.425,0.019,0.409
1724,3.4723,30.6409,37.2,37.2,9.17,1.609,0.019,0.409
1725,0.5937,16.3553,48.15,26.4,4.8,1.665,0.024,0.409
1726,-294.8838,38.9957,100.0,53.88,1071.8,2412.94,30.05,0.409
1727,9.2506,13.0904,36.89,96.13,10.01,2.371,0.018,0.408
1728,0.7857,4.3976,44.46,44.46,54.26,10.44,0.022,0.408
1729,-2388.5798,29.2312,100.0,100.0,3383.87,7614.766,30.05,0.408
1730,6.72,30.7985,44.38,83.97,4.9,1.482,0.022,0.408
1731,7.0303,8.9457,47.55,96.31,23.13,5.887,0.024,0.408
1732,-782.4874,307.1546,100.0,96.37,1057.42,2381.291,30.05,0.407
1733,-11.5953,10.3707,36.58,18.77,71.95,9.98,0.018,0.407
1734,-1565.9681,28.5059,100.0,100.0,2165.19,4872.727,30.05,0.407
1735,8.6623,22.268,41.58,96.16,4.39,1.285,0.021,0.407
1736,-34.4349,25.9096,72.32,72.32,103.24,88.808,0.157,0.407
1737,3.5925,32.5249,38.09,38.09,6.68,1.404,0.019,0.406
1738,3.6312,30.6497,30.31,30.31,7.27,0.781,0.015,0.406
1739,-1.1042,21.9645,37.58,10.27,17.19,2.45,0.019,0.406
1740,9.2972,30.9833,36.84,94.84,3.91,1.078,0.018,0.406
1741,-1167.242,15.4055,100.0,100.0,1574.64,3543.64,30.05,0.406
1742,8.9754,22.7237,39.66,97.86,10.39,2.619,0.02,0.406
1743,4.1611,65.3495,46.84,81.85,63.31,14.209,0.023,0.405
1744,8.7437,18.7514,32.6,87.31,26.56,3.285,0.016,0.405
1745,-422.604,18.9407,100.0,97.69,524.88,1181.68,30.05,0.405
1746,-307.1917,18.9059,100.0,48.66,1109.15,2497.341,30.05,0.405
1747,3.3914,13.7164,36.78,36.78,9.44,2.309,0.018,0.405
1748,3.0381,64.8739,22.38,22.38,20.79,1.303,0.011,0.404
1749,7.704,55.0435,39.91,94.06,47.7,7.789,0.02,0.404
1750,0.6646,16.7366,40.4,14.89,4.26,1.225,0.02,0.404
1751,-1.5165,31.208,43.5,35.89,21.15,4.588,0.022,0.404
1752,10.402,12.1851,30.92,97.21,8.83,1.95,0.015,0.404
1753,2.6914,7.8014,39.11,39.11,24.14,3.43,0.02,0.403
1754,-1937.7929,10.6285,100.0,100.0,2769.29,6232.31,30.05,0.403
1755,-458.654,12.1515,100.0,100.0,524.88,1181.68,30.05,0.403
1756,-647.578,29.2806,100.0,100.0,857.71,1931.593,30.05,0.403
1757,7.8515,14.48,43.35,95.61,15.12,4.357,0.022,0.403
1758,-783.0057,23.1074,93.35,93.35,1097.22,2471.188,17.339,0.402
1759,3.7401,31.7736,32.41,32.41,4.79,0.685,0.016,0.402
1760,0.6496,10.672,42.11,26.44,4.4,1.306,0.021,0.402
1761,-1167.242,32.2527,100.0,100.0,1574.64,3543.64,30.05,0.402
1762,7.8475,25.7644,43.79,94.48,10.45,3.005,0.022,0.402
1763,8.7331,23.3806,37.27,96.74,41.67,5.901,0.019,0.402
1764,3.499,15.0865,41.88,41.88,8.7,1.531,0.021,0.401
1765,6.7347,28.4361,47.19,88.19,5.54,1.75,0.024,0.401
1766,-1.0615,5.0084,51.37,51.37,27.23,6.999,0.026,0.401
1767,7.9122,15.8687,44.37,96.24,12.33,3.363,0.022,0.401
1768,-11.2866,41.3192,40.71,16.09,80.0,12.864,0.02,0.401
1769,7.4192,16.9327,39.98,89.96,41.08,6.324,0.02,0.4
1770,6.8915,9.3911,42.15,82.21,4.47,1.318,0.021,0.4
1771,6.5941,32.7271,47.63,93.05,24.15,6.107,0.024,0.4
1772,3.5727,7.3203,42.88,42.88,6.56,1.65,0.021,0.4
1773,7.782,12.5972,36.56,93.38,75.55,10.313,0.018,0.4
1774,-2512.9703,27.3047,100.0,100.0,3567.84,8029.401,30.05,0.399
1775,7.6687,27.893,45.29,93.2,5.11,1.563,0.023,0.399
1776,-3.3435,25.583,58.86,58.86,36.45,15.21,0.029,0.399
1777,-2.3504,40.8264,47.3,29.45,16.5,5.253,0.024,0.399
1778,1.8975,32.3631,37.21,37.21,39.31,5.3,0.019,0.399
1779,8.1771,7.1513,37.42,91.17,35.66,4.99,0.019,0.398
1780,-422.604,28.2873,100.0,95.41,524.88,1181.68,30.05,0.398
1781,-9.3539,51.3049,62.31,62.31,26.01,12.752,0.031,0.398
1782,7.4752,31.4112,40.6,88.33,15.09,3.985,0.02,0.398
1783,2.1124,58.9722,34.88,34.88,36.1,4.435,0.017,0.398
1784,7.3828,12.6637,44.5,97.78,38.87,7.99,0.022,0.397
1785,0.6393,37.7291,41.28,25.91,4.61,1.302,0.021,0.397
1786,-1167.242,23.8172,100.0,100.0,1574.64,3543.64,30.05,0.397
1787,3.3427,17.6046,38.93,38.93,10.11,2.529,0.019,0.397
1788,6.3777,9.7536,40.69,88.21,66.14,11.11,0.02,0.397
1789,7.4667,27.2131,43.36,91.41,19.08,3.55,0.022,0.397
1790,3.7595,35.5882,31.38,31.38,3.67,0.937,0.016,0.396
1791,-28.8665,34.0135,76.73,94.21,175.21,200.922,1.171,0.396
1792,8.8637,26.0832,39.68,96.99,10.62,2.647,0.02,0.396
1793,-5.4378,14.0057,40.01,29.44,52.05,8.351,0.02,0.396
1794,-4.1199,16.8833,44.35,24.22,44.68,8.857,0.022,0.396
1795,8.2669,344.4599,43.6,95.77,4.89,1.442,0.022,0.395
1796,2.9842,37.5026,48.04,48.04,15.77,3.851,0.024,0.395
1797,3.6843,28.0124,32.87,32.87,5.2,1.077,0.016,0.395
1798,-3.403,23.3709,46.11,28.33,47.12,10.468,0.023,0.395
1799,-1013.2661,20.5483,100.0,26.43,3684.1,8290.614,30.05,0.395
1800,0.7061,30.0278,34.08,27.83,3.86,1.006,0.017,0.394
1801,-34.6332,48.4592,69.31,65.99,142.44,102.404,0.035,0.394
1802,9.4232,28.957,36.9,96.27,6.4,1.321,0.018,0.394
1803,3.4601,17.5181,47.23,80.93,76.58,17.721,0.024,0.394
1804,7.1876,16.8793,44.54,97.75,44.19,9.213,0.022,0.394
1805,-422.604,31.4958,100.0,93.28,524.88,1181.68,30.05,0.393
1806,-6.1733,40.9536,62.48,18.21,41.66,20.905,0.031,0.393
1807,-781.6818,15.0761,100.0,93.15,1056.22,2378.606,30.05,0.393
1808,7.1434,31.6916,37.57,90.64,79.98,11.289,0.019,0.393
1809,3.7658,23.2915,35.09,35.09,4.1,0.7,0.018,0.393
1810,9.3182,12.8635,36.03,93.92,4.12,1.076,0.018,0.392
1811,3.7613,16.9036,54.78,82.58,25.3,8.953,0.027,0.392
1812,0.347,16.4742,34.54,23.85,8.81,2.123,0.017,0.392
1813,-3.4983,261.3523,27.43,14.71,24.85,2.56,0.014,0.392
1814,8.9599,30.6711,33.26,88.23,15.72,1.873,0.017,0.392
1815,0.6878,50.4713,39.47,19.36,3.93,1.155,0.02,0.392
1816,7.7197,4.604,44.33,96.64,22.66,5.001,0.022,0.391
1817,7.5991,20.3558,44.35,95.14,15.63,4.586,0.022,0.391
1818,-2.7548,78.1899,36.5,26.6,42.81,6.141,0.018,0.391
1819,6.7994,54.4996,46.39,97.84,45.08,9.893,0.023,0.391
1820,7.6187,7.6192,46.8,94.79,4.62,1.556,0.023,0.391
1821,3.8588,39.7782,51.93,78.58,26.75,8.152,0.026,0.39
1822,8.6584,30.0716,36.13,91.29,12.53,3.253,0.018,0.39
1823,3.6338,68.8825,30.08,30.08,7.23,0.771,0.015,0.39
1824,-951.2008,12.2941,100.0,17.45,3451.0,7766.507,30.05,0.39
1825,-422.604,82.5705,100.0,95.61,524.88,1181.68,30.05,0.39
1826,-1167.242,33.9877,100.0,100.0,1574.64,3543.64,30.05,0.389
1827,-342.6397,23.333,99.23,99.23,410.57,926.59,28.392,0.389
1828,5.6389,23.202,41.82,86.43,75.73,13.396,0.021,0.389
1829,3.2411,7.6843,35.26,35.26,14.16,1.924,0.018,0.389
1830,8.0079,37.7055,38.37,86.24,4.22,1.154,0.019,0.389
1831,-9.5757,33.2285,63.8,63.8,38.43,20.851,0.032,0.388
1832,9.9057,31.9061,31.47,93.82,8.67,1.964,0.016,0.388
1833,-871.1023,328.7621,100.0,26.15,3167.01,7127.519,30.05,0.388
1834,-3.9786,13.766,41.41,29.83,43.83,7.871,0.021,0.388
1835,8.8389,41.5823,37.25,91.6,4.03,1.101,0.019,0.388
1836,2.1828,18.301,58.89,58.89,22.41,9.208,0.029,0.387
1837,-427.0586,43.5967,100.0,95.46,531.17,1196.529,30.05,0.387
1838,7.9754,10.7469,39.7,96.61,52.23,8.241,0.02,0.387
1839,9.4328,23.7682,35.18,97.33,29.62,3.945,0.018,0.387
1840,3.6269,22.4453,46.45,46.45,5.21,1.645,0.023,0.387
1841,-3.7875,21.8084,47.3,10.52,23.84,5.954,0.024,0.387
1842,9.236,21.5109,33.79,91.52,9.01,2.099,0.017,0.386
1843,9.1216,14.9937,35.53,96.88,40.01,5.276,0.018,0.386
1844,2.3215,16.4986,47.94,47.94,26.87,6.038,0.024,0.386
1845,8.4874,18.2348,35.91,86.84,4.11,1.072,0.018,0.386
1846,-4.18,58.6482,53.36,19.92,26.33,8.635,0.027,0.386
1847,-426.8898,23.5379,99.93,96.21,531.42,1197.091,29.887,0.385
1848,8.5715,12.8014,32.64,85.88,25.98,3.249,0.016,0.385
1849,2.9563,32.5488,39.57,39.57,18.85,2.897,0.02,0.385
1850,3.8049,45.1644,21.34,21.34,2.94,0.777,0.011,0.385
1851,-1521.431,57.5149,100.0,100.0,2099.52,4724.27,30.05,0.385
1852,10.4891,40.476,28.53,93.49,5.01,0.956,0.014,0.384
1853,3.663,52.9507,27.33,27.33,6.77,0.663,0.014,0.384
1854,2.4468,29.288,47.35,47.35,24.48,5.741,0.024,0.384
1855,0.7546,23.9992,26.5,22.46,3.23,0.839,0.013,0.384
1856,2.3717,35.3731,59.51,82.89,30.46,13.39,0.03,0.384
1857,3.4032,27.6405,39.64,39.64,8.83,2.435,0.02,0.383
1858,3.8028,50.8521,47.4,86.43,87.67,19.656,0.024,0.383
1859,8.0953,21.8689,38.93,94.11,40.41,6.263,0.019,0.383
1860,-422.604,24.7619,100.0,89.71,524.88,1181.68,30.05,0.383
1861,-611.2567,81.3754,100.0,100.0,804.05,1810.522,30.05,0.383
1862,3.2151,35.7632,45.89,45.89,11.21,3.364,0.023,0.382
1863,2.5646,21.8968,35.59,35.59,27.95,3.173,0.018,0.382
1864,2.9583,18.3507,34.36,34.36,19.48,2.627,0.017,0.382
1865,0.6909,27.2737,39.2,14.64,3.9,1.143,0.02,0.382
1866,-293.9114,32.3279,100.0,54.68,1068.26,2404.984,30.05,0.382
1867,3.3308,51.0235,41.5,41.5,9.94,2.717,0.021,0.382
1868,3.6891,41.6581,24.42,24.42,6.34,0.575,0.012,0.381
1869,-1016.6726,38.4067,100.0,20.46,3692.72,8310.367,30.05,0.381
1870,6.8716,10.181,43.71,84.34,5.13,1.483,0.022,0.381
1871,-8.2066,39.3799,60.29,60.29,22.81,10.093,0.03,0.381
1872,7.4231,52.7075,41.51,89.12,14.23,3.986,0.021,0.381
1873,1.947,57.9968,42.62,42.62,35.91,6.165,0.021,0.38
1874,7.6943,35.9701,42.55,96.87,36.46,7.27,0.021,0.38
1875,8.3793,31.3029,39.28,90.64,4.59,1.225,0.02,0.38
1876,2.0785,30.91,59.71,59.71,23.19,9.938,0.03,0.38
1877,7.8203,22.4087,40.46,90.75,13.51,3.771,0.02,0.38
1878,2.032,54.0747,36.6,36.6,36.92,4.911,0.018,0.379
1879,7.4967,48.2891,42.25,95.76,42.55,8.017,0.021,0.379
1880,0.6939,36.2928,34.92,19.26,4.04,1.041,0.017,0.379
1881,-0.786,55.0792,48.67,48.67,24.74,5.489,0.024,0.379
1882,0.5073,323.0638,39.59,25.95,6.85,1.5,0.02,0.379
1883,2.7999,30.2963,34.44,34.44,22.75,2.901,0.017,0.378
1884,-3.918,32.4835,38.02,26.58,45.34,6.51,0.019,0.378
1885,-458.654,12.8379,100.0,100.0,524.88,1181.68,30.05,0.378
1886,-9.1444,295.5692,68.96,88.3,120.37,84.369,0.034,0.378
1887,3.3318,13.7753,40.17,40.17,10.13,2.63,0.02,0.378
1888,3.4278,23.4969,42.06,42.06,10.0,1.724,0.021,0.378
1889,8.6795,21.8681,37.55,97.42,43.35,6.503,0.019,0.377
1890,8.3221,32.6218,38.01,88.37,4.33,1.154,0.019,0.377
1891,-20.3431,20.7434,76.6,94.25,127.35,144.752,1.123,0.377
1892,8.8421,26.4333,30.41,83.49,8.75,1.923,0.015,0.377
1893,5.8606,16.2833,47.29,94.94,54.61,12.875,0.024,0.377
1894,6.8357,20.5405,44.83,95.63,47.59,9.553,0.022,0.376
1895,-422.604,4.3328,100.0,93.17,524.88,1181.68,30.05,0.376
1896,5.4934,13.1467,51.22,94.96,41.65,11.127,0.026,0.376
1897,8.9334,102.4745,38.32,95.42,9.21,2.387,0.019,0.376
1898,-879.7154,30.0613,100.0,21.72,3179.89,7157.208,30.05,0.376
1899,7.2399,14.7017,42.88,91.32,28.38,5.51,0.021,0.375
1900,-422.604,32.9468,100.0,87.85,524.88,1181.68,30.05,0.375
1901,-1.495,30.6335,43.31,36.65,20.88,4.509,0.022,0.375
1902,0.2132,10.268,40.88,25.16,10.31,2.712,0.02,0.375
1903,7.5295,43.5701,37.8,92.72,71.04,10.141,0.019,0.375
1904,8.0974,7.2314,40.11,96.55,40.08,6.944,0.02,0.374
1905,6.762,23.4794,46.98,87.95,4.79,1.597,0.023,0.374
1906,-116.7456,17.5858,82.41,82.41,180.42,313.902,4.355,0.374
1907,-426.6383,38.8813,100.0,94.98,530.55,1195.128,30.05,0.374
1908,9.1585,66.604,30.89,88.04,24.9,2.946,0.015,0.374
1909,2.7606,38.508,31.41,31.41,24.41,2.63,0.016,0.373
1910,8.5665,20.8675,38.63,91.25,4.25,1.165,0.019,0.373
1911,-357.0924,34.7985,87.68,93.16,491.38,1107.015,9.419,0.373
1912,3.4016,26.5316,38.18,38.18,9.06,2.361,0.019,0.373
1913,6.631,39.5191,39.95,89.85,72.96,11.525,0.02,0.373
1914,6.1252,27.3309,40.3,79.25,37.89,6.039,0.02,0.373
1915,8.9139,9.1682,39.21,94.97,4.31,1.191,0.02,0.372
1916,3.2169,262.8438,57.3,84.86,29.8,11.709,0.029,0.372
1917,7.8067,35.2472,44.37,95.13,11.15,3.176,0.022,0.372
1918,3.2472,13.0147,39.12,39.12,13.31,2.206,0.02,0.372
1919,2.44,32.6385,32.01,32.01,30.35,3.459,0.016,0.372
1920,0.642,33.9697,42.76,25.08,4.47,1.343,0.021,0.371
1921,-234.4877,24.7231,86.41,86.41,296.19,666.774,8.001,0.371
1922,-426.6953,17.5011,100.0,95.65,530.63,1195.318,30.05,0.371
1923,3.4356,11.2647,41.75,41.75,9.9,1.683,0.021,0.371
1924,6.6708,57.2824,45.29,95.78,48.54,10.288,0.023,0.371
1925,8.2895,250.166,44.69,97.48,4.9,1.497,0.022,0.37
1926,-24.0769,25.7593,71.12,71.12,70.55,55.94,0.071,0.37
1927,7.4192,11.3301,41.81,89.42,13.53,3.929,0.021,0.37
1928,3.2885,37.6776,23.76,23.76,14.81,1.193,0.012,0.37
1929,9.1431,36.1121,34.25,95.03,36.6,5.038,0.017,0.37
1930,7.1993,29.7176,43.75,87.07,4.82,1.438,0.022,0.369
1931,-159.0182,86.539,81.72,85.37,295.18,486.63,3.843,0.369
1932,3.2116,11.0011,44.74,44.74,11.52,3.277,0.022,0.369
1933,3.6352,36.2755,29.96,29.96,7.21,0.766,0.015,0.369
1934,-0.9525,12.5647,42.16,23.04,13.83,2.612,0.021,0.369
1935,7.8037,44.1106,47.61,97.57,5.0,1.674,0.024,0.368
1936,-4.682,29.9532,58.06,22.24,29.5,12.071,0.029,0.368
1937,9.067,9.4049,35.62,93.97,12.65,3.222,0.018,0.368
1938,5.7923,34.6975,46.38,93.71,62.16,13.318,0.023,0.368
1939,-2.7525,33.4407,34.78,26.87,27.04,4.007,0.017,0.368
1940,-422.604,35.1318,100.0,91.32,524.88,1181.68,30.05,0.368
1941,-68.8958,20.241,79.19,79.19,130.81,177.689,2.27,0.367
1942,3.3565,12.3068,39.0,39.0,9.83,2.503,0.019,0.367
1943,-883.9045,11.314,100.0,37.12,3213.69,7232.201,30.05,0.367
1944,8.9728,102.9023,35.31,95.32,36.45,5.262,0.018,0.367
1945,3.6945,17.6647,40.7,40.7,4.48,1.263,0.02,0.367
1946,5.6579,6.3659,51.53,92.37,25.2,7.614,0.026,0.366
1947,8.0347,19.6698,41.29,93.85,14.06,3.937,0.021,0.366
1948,5.5385,22.496,48.21,94.74,58.33,13.877,0.024,0.366
1949,3.628,28.1501,38.04,38.04,6.67,1.051,0.019,0.366
1950,9.1388,20.997,39.57,97.33,4.25,1.195,0.02,0.366
1951,-9.4922,16.9873,69.35,17.76,86.11,61.867,0.035,0.365
1952,3.3322,22.1254,41.06,41.06,9.98,2.685,0.021,0.365
1953,-3.9215,13.519,42.5,27.52,57.87,10.282,0.021,0.365
1954,3.5703,22.0449,22.81,22.81,9.17,0.628,0.011,0.365
1955,7.7869,50.8726,43.3,91.3,4.66,1.394,0.022,0.365
1956,1.226,17.1399,62.56,96.75,59.11,28.851,0.031,0.364
1957,9.2282,49.5793,29.91,87.08,11.45,2.758,0.015,0.364
1958,6.9921,12.3344,37.36,78.29,19.46,2.651,0.019,0.364
1959,6.722,25.6211,44.12,93.28,45.28,9.196,0.022,0.364
1960,0.6905,51.9038,35.26,15.79,4.08,1.053,0.018,0.364
1961,-108.0303,41.9401,80.82,80.82,193.23,297.268,3.235,0.363
1962,3.4236,40.9767,47.0,47.0,8.62,2.317,0.024,0.363
1963,2.8781,1.1517,29.2,29.2,23.16,1.955,0.015,0.363
1964,2.2241,37.8958,37.28,37.28,32.74,4.664,0.019,0.363
1965,7.6561,19.6593,44.36,91.73,4.83,1.468,0.022,0.363
1966,1.5941,34.8794,62.86,87.86,36.67,18.958,0.031,0.363
1967,3.2922,20.2949,39.18,39.18,11.06,2.655,0.02,0.362
1968,-3.5896,5.8224,43.22,25.4,52.15,9.82,0.022,0.362
1969,7.6035,30.0382,43.96,96.98,32.55,6.45,0.022,0.362
1970,9.6321,30.3585,28.6,86.33,3.23,0.867,0.014,0.362
1971,6.1461,34.0844,48.81,91.79,25.91,6.825,0.024,0.362
1972,3.453,31.4709,33.21,33.21,8.58,2.038,0.017,0.361
1973,-9.2186,42.205,47.68,17.46,71.51,16.433,0.024,0.361
1974,3.6689,31.5334,39.28,39.28,5.76,1.008,0.02,0.361
1975,0.6194,8.6074,43.37,27.5,4.78,1.415,0.022,0.361
1976,-29.4188,17.317,75.54,85.49,191.85,202.807,0.78,0.361
1977,-427.069,39.7863,100.0,88.34,531.18,1196.563,30.05,0.36
1978,8.7306,18.0681,38.46,95.54,24.29,3.677,0.019,0.36
1979,-3.2128,30.333,43.04,35.23,32.07,6.093,0.022,0.36
1980,-458.654,21.6761,100.0,100.0,524.88,1181.68,30.05,0.36
1981,-1.548,32.0536,66.54,97.37,71.42,43.573,0.033,0.36
1982,8.0045,27.1824,42.69,94.15,10.31,2.875,0.021,0.359
1983,7.6299,18.5879,41.44,96.62,49.9,8.684,0.021,0.359
1984,3.3806,28.0548,26.59,26.59,12.39,1.237,0.013,0.359
1985,0.6842,21.7572,38.0,27.22,4.06,1.126,0.019,0.359
1986,-1167.242,9.1479,100.0,100.0,1574.64,3543.64,30.05,0.359
1987,7.2979,224.9673,46.59,95.99,15.16,4.873,0.023,0.358
1988,3.2643,37.9632,36.5,36.5,13.46,1.971,0.018,0.358
1989,9.1336,18.6911,36.01,96.53,29.24,4.416,0.018,0.358
1990,9.2578,16.1006,37.01,94.73,3.73,1.065,0.019,0.358
1991,1.4674,20.7887,49.29,49.29,39.44,9.552,0.025,0.358
1992,-781.4191,19.8326,100.0,93.83,1055.84,2377.73,30.05,0.358
1993,-2507.7716,50.8485,100.0,100.0,3560.14,8012.072,30.05,0.357
1994,1.9851,17.3261,39.5,39.5,36.33,5.616,0.02,0.357
1995,-422.604,54.505,100.0,83.39,524.88,1181.68,30.05,0.357
1996,-33.9836,12.9038,72.9,72.9,96.49,86.214,0.226,0.357
1997,-781.2977,27.0594,100.0,95.62,1055.66,2377.326,30.05,0.357
1998,0.9074,26.584,48.03,48.03,49.23,11.233,0.024,0.356
1999,-2.2936,14.521,32.57,29.41,37.11,4.378,0.016,0.356
2000,0.6966,18.2907,35.12,29.19,3.99,1.041,0.018,0.356
2001,-14.981,5.6748,63.17,63.17,61.44,31.0,0.032,0.356
2002,-781.3733,84.6697,100.0,87.59,1055.77,2377.578,30.05,0.356
2003,-1000.3589,18.6124,100.0,25.62,3622.23,8152.473,30.05,0.355
2004,1.8789,9.2352,45.26,45.26,34.24,7.515,0.023,0.355
2005,9.0432,136.9185,33.36,87.93,3.65,0.974,0.017,0.355
2006,-6.5836,27.3159,65.47,17.2,70.65,40.511,0.033,0.355
2007,8.1193,8.7001,43.22,94.26,6.28,1.63,0.022,0.355
2008,3.3588,13.4568,32.08,32.08,12.2,1.532,0.016,0.354
2009,2.9907,50.9564,42.69,42.69,17.29,3.175,0.021,0.354
2010,-422.604,12.2907,100.0,95.22,524.88,1181.68,30.05,0.354
2011,-1.3661,5.6192,39.55,39.55,19.89,3.716,0.02,0.354
2012,-427.4701,19.9921,100.0,95.98,531.78,1197.9,30.05,0.354
2013,2.9192,42.2756,40.14,40.14,20.07,2.781,0.02,0.354
2014,-2.9174,25.6462,38.15,29.15,44.68,6.833,0.019,0.353
2015,8.8741,40.6909,38.33,93.4,4.17,1.147,0.019,0.353
2016,-1485.381,8.2238,100.0,100.0,2099.52,4724.27,30.05,0.353
2017,7.8532,19.1624,42.05,92.07,10.98,2.908,0.021,0.353
2018,1.7262,20.8427,37.99,37.99,42.28,5.827,0.019,0.353
2019,8.5875,47.456,40.53,97.83,22.93,4.25,0.02,0.352
2020,-422.604,23.6352,100.0,85.18,524.88,1181.68,30.05,0.352
2021,-358.5582,30.7737,89.48,89.48,487.04,1096.186,11.649,0.352
